product_url,title,price,rating,Stars
['https://www.flipkart.com/american-tourister-popin-casual-backpack-02-blue-32-l/p/itm129ce978f6b14?pid=BKPFHKMEGTKJHE9H&lid=LSTBKPFHKMEGTKJHE9HSVC2E4&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_1_37&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_hebkLjspXn1pZCa038PCM3HMpKJX4lBJOl1lXK-Cnn8iuJXeqDUIG5BW4LzqkOnxie-HMIS9MtgmhnfZ13BeNw%3D%3D&ppt=None&ppn=None&ssid=4ipag0d0uo0000001697658133535&qH=404e218d27fee49e'],Large 32 L Backpack POPIN CASUAL BACKPACK 02 -BLUE  (Blue),,"6,900 ratings and 746 reviews",4.2 stars
['https://www.flipkart.com/skybags-lit17l-daypack-yellow-17-l-backpack/p/itm7a16452cfa7f1?pid=BKPGE5VQWHTYAKQ4&lid=LSTBKPGE5VQWHTYAKQ4AK6FF8&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_1_38&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_hebkLjspXn1pZCa038PCM3HMpKJX4lBJOl1lXK-Cnn-Fzv9gjRVB87gGq1l7H2rQ2BS012hFBJZ75LPzZUii3A%3D%3D&ppt=None&ppn=None&ssid=4ipag0d0uo0000001697658133535&qH=404e218d27fee49e'],Small 17 L Backpack Lit17L Daypack Yellow  (Yellow),,"1,266 ratings and 81 reviews",4.2 stars
['https://www.flipkart.com/markway-backpack-school-bag-college-bag-office-casual-waterproof-school-35-l-backpack/p/itm1938d5a98bd8f?pid=BKPGSFTZAFKZHWZT&lid=LSTBKPGSFTZAFKZHWZTGBTY4N&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_1_39&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=0f75ad25-7774-471a-8e42-36fff0a390e5.BKPGSFTZAFKZHWZT.SEARCH&ppt=None&ppn=None&ssid=4ipag0d0uo0000001697658133535&qH=404e218d27fee49e'],Large 35 L Backpack Backpack/School Bag/College Bag Office Casual Bag Waterproof School Bag  (Black),,333 ratings and 18 reviews,3.8 stars
['https://www.flipkart.com/american-tourister-popin-casual-32-l-backpack/p/itmd2cbdee8bd612?pid=BKPFHKMFRGBSKTBY&lid=LSTBKPFHKMFRGBSKTBYFD9OWR&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_1_40&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=0f75ad25-7774-471a-8e42-36fff0a390e5.BKPFHKMFRGBSKTBY.SEARCH&ppt=None&ppn=None&ssid=4ipag0d0uo0000001697658133535&qH=404e218d27fee49e'],Large 32 L Backpack POPIN CASUAL  (Black),,"6,900 ratings and 746 reviews",4.2 stars
['https://www.flipkart.com/american-tourister-fizz-sch-bag-32-5-l-backpack/p/itmf47g6n3mfwvsr?pid=BKPF47G66FUWZSZN&lid=LSTBKPF47G66FUWZSZNYRQICH&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_41&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM2GVyDQ_uIjLMP24cd43jo7A8AFqMDek1f0tUfvUvx3Mw%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],32.5 L Backpack Fizz Sch Bag  (Grey),,"1,26,498 ratings and 13,952 reviews",4.2 stars
['https://www.flipkart.com/skybags-brat-21-65-l-backpack/p/itm04aff3ff6fb19?pid=BKPGF764YQBHHGWJ&lid=LSTBKPGF764YQBHHGWJBUHHOK&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_42&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM08sSSLqHuuz2vtFxQjiruaoWBwF1cwO2h_9AJxvBD-0g%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],21.65 L Backpack BRAT  (Black),,"36,732 ratings and 2,591 reviews",4.2 stars
['https://www.flipkart.com/provogue-spacy-unisex-bag-rain-cover-office-school-college-business-40-9l-b-41-l-backpack/p/itmbdd539b2d0ce3?pid=BKPGF8VHGQAMFXZA&lid=LSTBKPGF8VHGQAMFXZAGQJ6X4&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_43&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGF8VHGQAMFXZA.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Large 41 L Laptop Backpack Spacy Unisex Bag with rain cover Office/School/College/Business-40.9L-B  (Black),,"5,519 ratings and 557 reviews",4.2 stars
['https://www.flipkart.com/american-tourister-bounce-28-l-backpack/p/itmce3a4708dcb4a?pid=BKPGJMG89HWB6PQP&lid=LSTBKPGJMG89HWB6PQPYPP1DK&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_44&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGJMG89HWB6PQP.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Medium 28 L Backpack BOUNCE  (Black),,"1,493 ratings and 66 reviews",4.1 stars
['https://www.flipkart.com/wildcraft-spacy-mel-30-l-backpack/p/itmfejkdhavnqcs4?pid=BKPFEJKDP4AKH2VJ&lid=LSTBKPFEJKDP4AKH2VJRIOCRL&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_45&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPFEJKDP4AKH2VJ.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Medium 30 L Backpack Spacy_Mel  (Grey),,"29,090 ratings and 2,694 reviews",4.3 stars
['https://www.flipkart.com/wildcraft-seek-30-l-backpack/p/itmf7av5zz6fa5h9?pid=BKPF7AV5B4UVZJBQ&lid=LSTBKPF7AV5B4UVZJBQ6VN9NV&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_46&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPF7AV5B4UVZJBQ.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Medium 30 L Backpack Seek  (Red),,"25,071 ratings and 2,764 reviews",4.3 stars
['https://www.flipkart.com/markway-backpack-school-bag-college-bag-office-casual-waterproof-school-35-l-backpack/p/itm5828af7c8b677?pid=BKPGSFTZEGUZX9SC&lid=LSTBKPGSFTZEGUZX9SCDMRVTO&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_47&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM10kpkNs8lnL4TmfGt3f9ttmpmipnimmySYzOLpgZnkoQ%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Large 35 L Backpack Backpack/School Bag/College Bag Office Casual Bag Waterproof School Bag  (Black),,333 ratings and 18 reviews,3.8 stars
['https://www.flipkart.com/american-tourister-fizz-sch-bag-32-5-l-backpack/p/itmf47hfzxb92zjj?pid=BKPF47HFGZGVQXSS&lid=LSTBKPF47HFGZGVQXSSRP4HB3&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_48&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM3FbFzCiMC2LqR_uZUpxXF4OG_Cgn3h8xsNXi7eN79qdw%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],32.5 L Backpack Fizz Sch Bag  (Blue),,"1,26,498 ratings and 13,952 reviews",4.2 stars
['https://www.flipkart.com/skybags-disney-mickey-school-01-30-l-backpack/p/itm17e92b318bd8a?pid=BKPGPQYDZYHF7DEQ&lid=LSTBKPGPQYDZYHF7DEQAFII83&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_49&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGPQYDZYHF7DEQ.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Medium 30 L Backpack DISNEY MICKEY SCHOOL 01  (Black),,763 ratings and 43 reviews,4.2 stars
['https://www.flipkart.com/skybags-lit-17l-daypack-blue-17-l-backpack/p/itm59a00fef8c2fb?pid=BKPGE5VQTNBN6VPX&lid=LSTBKPGE5VQTNBN6VPXQDW7TO&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_50&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGE5VQTNBN6VPX.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Small 17 L Backpack LIT 17L DAYPACK BLUE  (Blue),,"2,590 ratings and 154 reviews",4.3 stars
['https://www.flipkart.com/american-tourister-mist-sch-bag-32-5-l-backpack/p/itmf47g6rz3egcwf?pid=BKPF47G6EXJNYGVN&lid=LSTBKPF47G6EXJNYGVNRVJPYA&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_51&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM2mZmEMLeQaiavG-Xkf1wNL2yYSRKd8NTXN7Vzs1kOqSg%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],32.5 L Backpack Mist Sch Bag  (Black),,"36,244 ratings and 4,003 reviews",4.2 stars
['https://www.flipkart.com/sky-bulls-large-35-l-laptop-backpack-reflective-strip-grey-school-collage-bag/p/itm4965fd03850db?pid=BKPGSYYNJQDHBJMG&lid=LSTBKPGSYYNJQDHBJMGCKJ2W8&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_52&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM3ZzdCFscqT4VsUZA6QragY63qDZJdxCASbN6ciToN86A%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Large 35 L Laptop Backpack LARGE 35 L LAPTOP BACKPACK REFLECTIVE STRIP(GREY) SCHOOL AND COLLAGE BAG  (Black),,57 ratings and 2 reviews,3.7 stars
['https://www.flipkart.com/roadster-nfor-college-school-travel-office-casual-backpack-men-women-40-l/p/itmd213491706af3?pid=BKPGZ86VPHXZDSQJ&lid=LSTBKPGZ86VPHXZDSQJ2CBKGG&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_53&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGZ86VPHXZDSQJ.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Large 40 L Laptop Backpack nFor College School Travel Office Casual Backpack For Men & Women  (Grey),,"3,580 ratings and 261 reviews",4.1 stars
['https://www.flipkart.com/m-stylish-travel-backpack-60-l/p/itm38cda89529684?pid=BKPGQ6ADXKVP3GHG&lid=LSTBKPGQ6ADXKVP3GHG4WTZKF&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_54&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGQ6ADXKVP3GHG.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Large 60 L Laptop Backpack Stylish Travel Backpack  (Red),,459 ratings and 26 reviews,4.1 stars
['https://www.flipkart.com/rightchoice-2200-stylish-tuff-quality-college-school-casual-bag-boy-girl-21-l-backpack/p/itm58b7e1c11be87?pid=BKPG4FRCNVMFRHWY&lid=LSTBKPG4FRCNVMFRHWYNABRXL&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_55&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPG4FRCNVMFRHWY.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],"Medium 21 L Backpack ( 2200 )stylish tuff quality college school casual bag boy & girl  (Black, White)",,"37,513 ratings and 3,874 reviews",4 stars
['https://www.flipkart.com/skybags-graf-27l-backpack-red-27-l/p/itmbdac7b45de1ab?pid=BKPGDSSPRXRCJRJ6&lid=LSTBKPGDSSPRXRCJRJ6ZZI47A&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_56&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGDSSPRXRCJRJ6.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Medium 27 L Backpack GRAF 27L BACKPACK RED  (Red),,"1,745 ratings and 121 reviews",4.2 stars
['https://www.flipkart.com/wildcraft-stack-30-l-backpack/p/itmef2d609543104?pid=BKPGSFCDYKPVVK2U&lid=LSTBKPGSFCDYKPVVK2UUJEPD9&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_57&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM3AaKDpge8To2WCX3mUekRNgZLeGVUZUsriIc---9WlSQ%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Medium 30 L Laptop Backpack Stack  (Red),,10 ratings and 0 reviews,4.4 stars
['https://www.flipkart.com/american-tourister-wave-24l-fo2-0-00-001-24-l-backpack/p/itm72a8a91e23f30?pid=BKPGND2YYDP4GSNC&lid=LSTBKPGND2YYDP4GSNC2HSEVQ&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_58&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM2h2GTCDf0y_aP3Ao8zUqXmVKi-uAx6fO8sB52jOnMc8w%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Medium 24 L Backpack Wave 24L (FO2 (0) 00 001)  (Red),,360 ratings and 27 reviews,3.7 stars
['https://www.flipkart.com/skybags-ikon-02-college-backpack-e-grey-22-l/p/itmd774fe5644e69?pid=BKPGRSEKZBZQST6G&lid=LSTBKPGRSEKZBZQST6GLXOALW&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_59&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGRSEKZBZQST6G.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Medium 22 L Backpack IKON 02 COLLEGE BACKPACK (E) GREY  (Grey),,341 ratings and 20 reviews,4.2 stars
['https://www.flipkart.com/whitecraft-backpack-college-school-travel-office-men-women-30-l/p/itmf857714a68d69?pid=BKPGTDYQ4K7CSZ4C&lid=LSTBKPGTDYQ4K7CSZ4C8WUGX8&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_60&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGTDYQ4K7CSZ4C.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Medium 30 L Laptop Backpack Backpack For College School Travel Office Backpack For Men & Women  (Black),,50 ratings and 4 reviews,3.5 stars
['https://www.flipkart.com/skybags-brat-21-65-l-backpack/p/itma15144b840430?pid=BKPGF764YMNH4TGG&lid=LSTBKPGF764YMNH4TGGTIAS8L&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_61&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM0E4cLuj9xyj-oMgesO-pLv0ZwsEk-UnBJ8WWuUQrhnfg%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],21.65 L Backpack BRAT  (Blue),,"36,732 ratings and 2,591 reviews",4.2 stars
['https://www.flipkart.com/wildcraft-zeal-17-2159-l-backpack/p/itmf7av56sy5827s?pid=BKPF7AV5FD59V69G&lid=LSTBKPF7AV5FD59V69GA1RSGT&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_62&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM0dd0fkx_kzTTd3t9Xe-yI7JrsjXt9zEfIlim-D3FHfvw%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],17.2159 L Backpack Zeal  (Grey),,"44,065 ratings and 5,975 reviews",4.4 stars
['https://www.flipkart.com/skybags-fuse-deep-water-27-l-backpack/p/itma14b00ba4a856?pid=BKPGFJSUCDEHGCMG&lid=LSTBKPGFJSUCDEHGCMGJB64XO&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_63&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGFJSUCDEHGCMG.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Medium 27 L Backpack Fuse Deep Water  (Blue),,"3,165 ratings and 224 reviews",4 stars
['https://www.flipkart.com/wildcraft-stanza-23-l-backpack/p/itmf7av5uzeg78g7?pid=BKPF7AV5YMKHYAAN&lid=LSTBKPF7AV5YMKHYAAN8SCJBL&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_64&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPF7AV5YMKHYAAN.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Medium 23 L Backpack Stanza  (Black),,"15,723 ratings and 1,846 reviews",4.4 stars
['https://www.flipkart.com/roadster-large-historage-backpack-travel-office-school-38-l/p/itm3a5e71a1e19b5?pid=BKPGFN4WNYPCBYVN&lid=LSTBKPGFN4WNYPCBYVNPXBRAZ&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_65&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGFN4WNYPCBYVN.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],"Large 38 L Laptop Backpack Large Historage backpack Travel / Office / School  (Green, Black)",,"5,157 ratings and 323 reviews",4.1 stars
['https://www.flipkart.com/provogue-spacy-freeride-unisex-bag-rain-cover-office-school-college-businesse-41-5l-41-5-l-backpack/p/itm4d00725ab191b?pid=BKPGG8HDYFNTZ5GY&lid=LSTBKPGG8HDYFNTZ5GYBXX1G3&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_66&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGG8HDYFNTZ5GY.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],41.5 L Laptop Backpack Spacy Freeride Unisex Bag with rain cover Office/School/College/BusinessE-41.5L  (Multicolor),,"3,862 ratings and 383 reviews",4.2 stars
['https://www.flipkart.com/wildcraft-colossal-40-l-backpack/p/itmfejkctzjuntmj?pid=BKPFEJKCDURQ2QMS&lid=LSTBKPFEJKCDURQ2QMSZPHPRD&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_67&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM3c8gjEC4OIUv4l-YGRM_HZ8VhK5jRXkXtUlRFXtHFR7Q%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],"Large 40 L Backpack Colossal  (Black, Orange)",,"19,050 ratings and 1,850 reviews",4.3 stars
['https://www.flipkart.com/luhi-anti-theft-water-resistant-cross-body-bags-usb-charging-port-bag-phone-6-l-trolley-backpack/p/itm72c59caef662e?pid=BKPGRFZFRGRYQ2UF&lid=LSTBKPGRFZFRGRYQ2UFIB7O5O&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_68&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM3JS8NclTMJHzC2qXvX4ihCvd5pHOApaUweZW9dOmQcnw%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Small 6 L Laptop Backpack Anti-theft Water-Resistant Cross body Bags With USB Charging Port Bag Phone  (Brown),,16 ratings and 9 reviews,4.8 stars
['https://www.flipkart.com/wildcraft-colossal-40-l-backpack/p/itmfejkegh2gzejd?pid=BKPFEJKCTH6GZPUT&lid=LSTBKPFEJKCTH6GZPUTPPL4U0&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_69&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPFEJKCTH6GZPUT.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],"Large 40 L Backpack Colossal  (Red, Blue)",,"19,050 ratings and 1,850 reviews",4.3 stars
['https://www.flipkart.com/raion-35l-unisex-style-laptop-back-pack-35-l-backpack/p/itmac12c7dc5a74b?pid=BKPGQN5VWXQGC5B2&lid=LSTBKPGQN5VWXQGC5B2GJB9AO&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_70&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=f624fb68-150e-45ed-8322-7e1646582e42.BKPGQN5VWXQGC5B2.SEARCH&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],"Large 35 L Laptop Backpack 35L UNISEX STYLE LAPTOP BACK PACK  (Black, Blue)",,11 ratings and 0 reviews,3.5 stars
['https://www.flipkart.com/american-tourister-twing-backpack-03-grey-30-l/p/itmfeqcpk6ge5nnk?pid=BKPFEQCPYQEZGWHZ&lid=LSTBKPFEQCPYQEZGWHZJH4WAR&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_71&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM1Bch3Wtlq9YDLt-y5bLwK7Q90esFIAsoW5t1RRcJcYsA%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],"Medium 30 L Backpack TWING BACKPACK 03 - GREY  (Grey, Black)",,"13,476 ratings and 1,396 reviews",4.1 stars
['https://www.flipkart.com/wildcraft-seek-30-l-backpack/p/itmf7av5garmyen9?pid=BKPF7AV5FYWZMRE5&lid=LSTBKPF7AV5FYWZMRE5EPMONF&marketplace=FLIPKART&q=bags&store=reh%2F4d7&srno=s_2_72&otracker=AS_Query_HistoryAutoSuggest_5_0_na_na_na&otracker1=AS_Query_HistoryAutoSuggest_5_0_na_na_na&fm=organic&iid=en_prfZ6GeJLjgvgwT-kZ-q3R_pM_TPLZQ7IlIJ2oXpkM0pPg1kI8a9dYO7HD6g9F8O0a8GT8oBzpSzcpzt872_6A%3D%3D&ppt=None&ppn=None&ssid=b6ymh7l98g0000001697658161601&qH=404e218d27fee49e'],Medium 30 L Backpack Seek  (Red),,"25,071 ratings and 2,764 reviews",4.3 stars
